18.1533965,49.8293855
18.1533534,49.8294909
18.1532503,49.8295622

18.1559677,49.8221087
18.1559705,49.8221766
18.1560279,49.8228038

18.1754070,49.8217236
18.1752799,49.8216377
18.1750637,49.8215769
18.1748217,49.8215825
18.1741521,49.8216733
18.1736767,49.8217492
18.1727827,49.8218590
18.1720154,49.8219444

18.1946169,49.8273459
18.1940811,49.8261056
18.1940232,49.8259632

18.1928235,49.8276636
18.1925526,49.8270584
18.1922593,49.8263668
18.1912567,49.8240056

18.1955477,49.8229624
18.1948903,49.8222819

18.1997096,49.8181929
18.1986574,49.8189477

18.2020604,49.8232489
18.1995171,49.8227446

18.1983574,49.8246557
18.1983825,49.8241786
18.1984433,49.8235897

18.1721863,49.8319321
18.1720654,49.8319640
18.1718849,49.8320117
18.1713474,49.8321536
18.1704858,49.8323822
18.1703881,49.8324068
18.1703551,49.8324155
18.1696097,49.8326123
18.1695859,49.8326174
18.1689852,49.8327703
18.1687222,49.8328372
18.1682707,49.8329509
18.1681665,49.8329405
18.1680997,49.8329138
18.1680935,49.8329040
18.1678420,49.8325097
18.1676199,49.8321548
18.1673929,49.8317559
18.1673961,49.8316963
18.1674992,49.8316307
18.1675356,49.8316210
18.1679075,49.8315220
18.1680638,49.8314829
18.1681565,49.8314598
18.1682091,49.8314464
18.1687695,49.8313034
18.1696671,49.8310694
18.1705227,49.8308505
18.1710931,49.8307003
18.1712076,49.8306706
18.1713923,49.8306226

18.1721863,49.8319321
18.1720892,49.8317728
18.1718025,49.8313032
18.1715282,49.8308527
18.1713923,49.8306226
18.1708466,49.8297179
18.1708035,49.8296465
18.1707633,49.8295797

18.1776482,49.8280391
18.1776183,49.8280479
18.1767663,49.8282995
18.1767872,49.8283481
18.1764747,49.8284384

18.1765701,49.8295438
18.1765127,49.8294884
18.1763874,49.8293893
18.1758561,49.8285279
18.1756536,49.8281205

18.1754514,49.8298300
18.1754102,49.8297677
18.1752484,49.8295054
18.1745859,49.8296779

18.1843063,49.8284467
18.1843053,49.8288711
18.1832851,49.8291329
18.1819889,49.8294710
18.1815957,49.8295697
18.1812021,49.8296693
18.1791416,49.8301883
18.1788820,49.8302337
18.1787769,49.8302271
18.1786916,49.8301943
18.1785792,49.8301404

18.1763462,49.8307137
18.1766417,49.8312033
18.1770120,49.8318069

18.1671374,49.8302815
18.1672015,49.8303836

18.1706493,49.8293880
18.1704709,49.8290934

18.1672401,49.8248623
18.1678484,49.8247181
18.1692575,49.8243674
18.1702246,49.8241267
18.1706578,49.8240189
18.1720817,49.8236644

18.1686021,49.8260000
18.1696920,49.8257225
18.1695229,49.8254490
18.1693901,49.8252335

18.1708035,49.8296465
18.1708648,49.8296317
18.1713173,49.8295226
18.1720416,49.8293487
18.1721598,49.8294889
18.1721977,49.8295181
18.1722920,49.8295284
18.1731488,49.8293045
18.1733248,49.8296061

18.1724823,49.8263027
18.1733962,49.8264261
18.1734527,49.8264767
18.1734847,49.8266953
18.1745113,49.8268312
18.1756023,49.8269784
18.1759847,49.8270321

18.1745113,49.8268312
18.1748069,49.8259515
18.1748839,49.8257208
18.1750728,49.8251545
18.1753682,49.8242925
18.1755143,49.8238447
18.1756545,49.8234281
18.1757933,49.8230234
18.1759227,49.8226463
18.1759342,49.8226120
18.1760644,49.8222230
18.1759608,49.8221948
18.1758490,49.8221170
18.1756468,49.8218915

18.1760644,49.8222230
18.1761752,49.8222383
18.1771620,49.8223779
18.1773364,49.8224428
18.1774013,49.8225505
18.1775159,49.8229677
18.1776949,49.8236113
18.1777264,49.8237658
18.1777320,49.8238539
18.1777359,49.8239147
18.1777304,49.8239487
18.1777136,49.8240531
18.1776007,49.8243972
18.1774428,49.8248644
18.1773777,49.8250475
18.1773156,49.8252247
18.1772987,49.8252728
18.1771493,49.8256686
18.1771022,49.8258040
18.1770099,49.8260695
18.1769254,49.8263122
18.1768636,49.8264733
18.1767193,49.8268717
18.1766335,49.8271069

18.1686991,49.8301823
18.1686126,49.8302041
18.1674119,49.8305067
18.1672957,49.8305365
18.1672294,49.8305529
18.1665655,49.8307233
18.1663418,49.8307805
18.1661930,49.8308186
18.1660164,49.8308629
18.1659311,49.8308856
18.1655703,49.8309778
18.1653698,49.8310599
18.1652569,49.8311597
18.1652151,49.8313242
18.1652318,49.8314509

18.1692408,49.8297469
18.1690662,49.8294519

18.1724217,49.8316586
18.1722609,49.8316993
18.1723650,49.8318703
18.1725240,49.8318282
18.1724954,49.8317810
18.1725360,49.8317718
18.1724243,49.8315873
18.1723845,49.8315974
18.1724217,49.8316586

18.1639875,49.8307551
18.1641478,49.8307203

18.1671374,49.8302815
18.1669603,49.8299871

18.1656831,49.8278555
18.1658564,49.8278570
18.1674527,49.8274564
18.1681736,49.8272661
18.1691949,49.8270010

18.1860007,49.8280238
18.1845020,49.8283979
18.1843063,49.8284467

18.1688033,49.8333809
18.1687083,49.8332267
18.1687289,49.8332215
18.1686908,49.8331666
18.1685119,49.8332105
18.1684959,49.8332145
18.1686264,49.8334231
18.1688033,49.8333809

18.1688294,49.8338179
18.1688190,49.8338354
18.1687905,49.8338287
18.1687580,49.8336467
18.1688036,49.8336218
18.1688587,49.8337085
18.1688688,49.8337055
18.1688885,49.8337364
18.1688782,49.8337394
18.1689298,49.8338261
18.1688814,49.8338393

18.1790553,49.8288117
18.1788899,49.8285334
18.1784751,49.8278355
18.1781851,49.8279069
18.1779352,49.8279685
18.1776482,49.8280391
18.1779794,49.8285993
18.1780670,49.8287474
18.1781893,49.8289543
18.1782274,49.8290187

18.1780075,49.8291728
18.1780601,49.8291132
18.1781338,49.8290527
18.1782274,49.8290187
18.1790553,49.8288117
18.1804552,49.8284616
18.1808637,49.8283603
18.1812551,49.8282615
18.1830381,49.8277827
18.1834198,49.8277075
18.1836484,49.8277401
18.1840022,49.8279456

18.1687222,49.8328372
18.1692833,49.8337840
18.1694789,49.8341138

18.1711009,49.8336121
18.1709176,49.8333022
18.1704187,49.8324585
18.1703881,49.8324068

18.1727816,49.8329301
18.1728381,49.8329153
18.1729794,49.8328782

18.1656009,49.8278021
18.1642252,49.8281290
18.1630237,49.8284340
18.1628022,49.8284905
18.1627443,49.8285069
18.1627003,49.8285162
18.1626650,49.8285245

18.1855270,49.8272542
18.1857121,49.8272091
18.1858312,49.8271801
18.1859593,49.8271489
18.1867446,49.8269564

18.1835023,49.8224705
18.1834969,49.8224589
18.1833982,49.8224781
18.1834036,49.8224897
18.1833139,49.8225071
18.1833449,49.8225737
18.1834089,49.8225613
18.1834353,49.8226186
18.1833716,49.8226310
18.1834025,49.8226977
18.1834920,49.8226802
18.1834973,49.8226918
18.1835956,49.8226727
18.1835903,49.8226611
18.1836800,49.8226437
18.1836511,49.8225815
18.1836845,49.8225762
18.1836536,49.8225094
18.1836203,49.8225151
18.1835915,49.8224532
18.1835023,49.8224705

18.1842894,49.8228819
18.1842828,49.8228707
18.1843691,49.8228472
18.1843279,49.8227814
18.1842660,49.8227977
18.1842310,49.8227430
18.1842936,49.8227266
18.1842521,49.8226602
18.1841644,49.8226816
18.1841570,49.8226707
18.1840646,49.8226963
18.1840697,49.8227067
18.1839842,49.8227299
18.1840209,49.8227895
18.1839914,49.8228007
18.1840309,49.8228644
18.1840628,49.8228564
18.1840992,49.8229157
18.1841859,49.8228931
18.1841936,49.8229057
18.1842894,49.8228819

18.1841185,49.8233410
18.1840801,49.8232812
18.1841107,49.8232731
18.1840733,49.8232086
18.1840407,49.8232157
18.1840031,49.8231552
18.1839161,49.8231778
18.1839091,49.8231666
18.1838128,49.8231917
18.1838198,49.8232029
18.1837323,49.8232257
18.1837730,49.8232906
18.1838353,49.8232743
18.1838703,49.8233302
18.1838078,49.8233465
18.1838483,49.8234114
18.1839357,49.8233887
18.1839445,49.8233987
18.1840350,49.8233761
18.1840303,49.8233633
18.1841185,49.8233410

18.1847040,49.8235027
18.1847932,49.8234796
18.1848003,49.8234910
18.1848975,49.8234658
18.1848906,49.8234544
18.1849792,49.8234315
18.1849386,49.8233679
18.1848782,49.8233839
18.1848437,49.8233291
18.1849040,49.8233132
18.1848660,49.8232476
18.1847768,49.8232704
18.1847679,49.8232599
18.1846711,49.8232841
18.1846769,49.8232956
18.1845905,49.8233181
18.1846313,49.8233784
18.1845962,49.8233862
18.1846357,49.8234496
18.1846669,49.8234415
18.1847040,49.8235027

18.1849799,49.8231077
18.1850718,49.8230843
18.1850787,49.8230953
18.1851745,49.8230705
18.1851680,49.8230588
18.1852559,49.8230362
18.1852149,49.8229713
18.1851529,49.8229873
18.1851183,49.8229318
18.1851804,49.8229157
18.1851384,49.8228504
18.1850509,49.8228736
18.1850439,49.8228625
18.1849478,49.8228881
18.1849547,49.8228990
18.1848675,49.8229221
18.1849038,49.8229822
18.1848719,49.8229903
18.1849115,49.8230558
18.1849470,49.8230463
18.1849799,49.8231077

18.1877632,49.8216185
18.1878256,49.8217231
18.1881109,49.8222009
18.1890292,49.8236827
18.1875038,49.8240695
18.1874450,49.8240844
18.1872434,49.8241355
18.1871833,49.8240333

18.1890292,49.8236827
18.1901905,49.8233881

18.1864156,49.8227796
18.1865157,49.8229500
18.1869629,49.8237132

18.1877556,49.8255111
18.1879290,49.8258013
18.1879731,49.8258767
18.1880886,49.8260741
18.1881363,49.8261483
18.1883146,49.8264468
18.1883456,49.8264985
18.1883798,49.8265557
18.1884356,49.8266493
18.1884933,49.8267457
18.1887108,49.8271097
18.1888155,49.8272821
18.1888638,49.8273657
18.1889749,49.8275518
18.1889909,49.8275785
18.1890006,49.8275940
18.1890548,49.8276856

18.1877556,49.8255111
18.1878297,49.8254096
18.1878565,49.8253901
18.1893134,49.8250207
18.1893693,49.8248995

18.1893134,49.8250207
18.1894253,49.8251000

18.1811099,49.8238780
18.1811426,49.8238729
18.1821111,49.8237233

18.1877985,49.8278251
18.1884837,49.8276650
18.1889749,49.8275518

18.1800388,49.8270058
18.1801778,49.8272324

18.1798529,49.8267028
18.1799504,49.8268618
18.1800388,49.8270058

18.1812551,49.8282615
18.1819889,49.8294710

18.1812021,49.8296693
18.1804552,49.8284616

18.1830381,49.8277827
18.1828758,49.8274698

18.1913807,49.8279610
18.1911036,49.8280128

18.1925526,49.8270584
18.1919718,49.8272251

18.1888155,49.8272821
18.1889741,49.8272386
18.1903243,49.8268893

18.1884356,49.8266493
18.1885823,49.8266072
18.1899180,49.8262666

18.1880886,49.8260741
18.1882307,49.8260371
18.1895823,49.8256880
18.1899180,49.8262666

18.1899180,49.8262666
18.1899542,49.8263348
18.1902215,49.8262704
18.1903668,49.8265242

18.1780670,49.8287474
18.1781444,49.8287273
18.1788378,49.8285470
18.1788899,49.8285334

18.1832851,49.8291329
18.1835527,49.8295614
18.1837849,49.8299310
18.1838474,49.8300304
18.1839505,49.8300570
18.1840537,49.8300470
18.1843930,49.8299572
18.1847457,49.8298640
18.1847989,49.8298274
18.1848256,49.8297675

18.1848256,49.8297675
18.1847776,49.8296839
18.1845636,49.8293110
18.1843053,49.8288711

18.1845355,49.8302183
18.1843930,49.8299572

18.1858917,49.8293005
18.1860530,49.8295739
18.1849914,49.8298651
18.1848865,49.8298597
18.1847989,49.8298274

18.1697269,49.8337592
18.1697775,49.8338423
18.1695543,49.8338988
18.1694275,49.8336904
18.1696201,49.8336416
18.1696746,49.8337312
18.1696924,49.8337267
18.1697141,49.8337624
18.1697269,49.8337592

18.1706800,49.8324376
18.1708009,49.8326341
18.1708171,49.8326304
18.1709786,49.8325856
18.1709322,49.8325079
18.1709863,49.8324941
18.1709160,49.8323783
18.1706800,49.8324376

18.1720092,49.8323222
18.1721838,49.8322827
18.1721910,49.8322811
18.1720723,49.8320846
18.1718395,49.8321435
18.1719080,49.8322604
18.1719637,49.8322463
18.1720092,49.8323222

18.1661740,49.8350853
18.1656027,49.8351992

18.1655930,49.8351384

18.1695724,49.8342612
18.1695225,49.8343262
18.1694986,49.8343729
18.1694980,49.8343762
18.1694561,49.8346001
18.1697358,49.8350471
18.1697982,49.8350895
18.1698581,49.8351195
18.1701499,49.8356044
18.1704050,49.8360284
18.1708594,49.8367749
18.1708819,49.8368424
18.1708619,49.8368848
18.1707970,49.8369372
18.1705773,49.8369872
18.1705348,49.8370321
18.1705248,49.8370821
18.1706091,49.8372612

18.1683237,49.8291676
18.1675287,49.8278590
18.1676311,49.8277523

18.1676311,49.8277523
18.1678047,49.8277849
18.1686055,49.8290982

18.1658650,49.8306073
18.1660164,49.8308629

18.1646985,49.8308921
18.1645433,49.8306240

18.1704709,49.8290934
18.1704390,49.8290403
18.1704148,49.8290000

18.1665400,49.8349380

18.1741521,49.8216733
18.1741416,49.8213922
18.1742520,49.8210037
18.1743330,49.8207186
18.1745229,49.8203697
18.1746745,49.8202050
18.1748420,49.8201330
18.1751690,49.8201073
18.1768680,49.8199992
18.1771312,49.8199683
18.1773865,49.8199014
18.1776577,49.8197873
18.1781602,49.8195617
18.1786468,49.8194537
18.1792333,49.8194222
18.1794149,49.8193123

18.1661539,49.8286891
18.1659404,49.8283250
18.1656831,49.8278555

18.1669050,49.8298982
18.1668527,49.8298107

18.1668527,49.8298107
18.1668093,49.8297406
18.1664416,49.8291345

18.1694442,49.8327558
18.1694410,49.8327507
18.1691623,49.8328185
18.1692339,49.8329353
18.1695139,49.8328650
18.1695106,49.8328595
18.1694442,49.8327558

18.1692477,49.8330253
18.1690503,49.8330756
18.1690422,49.8330814
18.1690736,49.8331325
18.1690972,49.8331274
18.1691217,49.8331636
18.1691121,49.8331665
18.1691257,49.8331909
18.1691375,49.8331884
18.1691914,49.8332802
18.1693728,49.8332340
18.1692477,49.8330253

18.1691914,49.8332802
18.1692475,49.8333720
18.1692403,49.8333739
18.1692548,49.8333977
18.1692629,49.8333956
18.1693205,49.8334898
18.1693728,49.8332340
18.1691914,49.8332802

18.1672015,49.8303836
18.1672559,49.8304726

18.1672559,49.8304726
18.1672957,49.8305365
18.1673866,49.8306828
18.1677636,49.8312901
18.1678298,49.8313968
18.1678633,49.8314508

18.1653926,49.8318306
18.1653234,49.8317122
18.1652083,49.8319688
18.1653873,49.8319238
18.1653926,49.8318306

18.1653351,49.8321777
18.1655145,49.8321329
18.1656392,49.8323407
18.1654591,49.8323855
18.1653351,49.8321777

18.1652083,49.8319688
18.1653351,49.8321777
18.1655145,49.8321329
18.1653873,49.8319238
18.1652083,49.8319688

18.1656315,49.8325500
18.1657481,49.8325207
18.1656315,49.8325500

18.1656392,49.8323407
18.1654591,49.8323855
18.1655698,49.8325657
18.1656315,49.8325500
18.1657481,49.8325207
18.1656392,49.8323407

18.1662973,49.8316004
18.1662290,49.8314861

18.1665481,49.8315620
18.1663643,49.8316086
18.1664911,49.8318183
18.1666582,49.8317775
18.1667096,49.8318203
18.1666999,49.8318039
18.1665481,49.8315620

18.1664911,49.8318183
18.1666045,49.8319995
18.1667669,49.8319595
18.1666582,49.8317775
18.1664911,49.8318183

18.1666045,49.8319995
18.1667669,49.8319595
18.1668515,49.8320536
18.1668617,49.8320700
18.1666045,49.8319995

18.1667516,49.8323869

18.1669471,49.8327232
18.1669561,49.8327211
18.1672058,49.8325840
18.1671827,49.8325879
18.1671707,49.8325678
18.1671398,49.8325755
18.1671511,49.8325965
18.1670066,49.8325140
18.1668099,49.8325662

18.1667516,49.8323869
18.1667457,49.8323885
18.1668099,49.8325662
18.1670066,49.8325140
18.1670254,49.8323893
18.1670384,49.8324115
18.1670705,49.8324034
18.1670575,49.8323838

18.1669561,49.8327211

18.1672542,49.8330690
18.1674174,49.8330278
18.1673764,49.8329195
18.1673677,49.8329030
18.1672840,49.8328089
18.1672860,49.8328126

18.1672542,49.8330690
18.1674174,49.8330278
18.1674982,49.8331608
18.1675201,49.8331553
18.1675283,49.8331689
18.1675599,49.8331609
18.1676205,49.8332608
18.1675845,49.8332699
18.1675446,49.8332042
18.1673639,49.8332498
18.1672542,49.8330690

18.1673639,49.8332498
18.1674940,49.8334635
18.1676732,49.8334168
18.1675845,49.8332699
18.1675446,49.8332042
18.1673639,49.8332498

18.1674940,49.8334635
18.1673603,49.8335182
18.1674321,49.8336351
18.1676732,49.8334168
18.1674940,49.8334635

18.1674321,49.8336351
18.1673603,49.8335182
18.1674321,49.8336351

18.1659593,49.8330952
18.1660818,49.8330646

18.1662648,49.8337084
18.1666156,49.8338430
18.1665435,49.8337257
18.1664442,49.8336632
18.1662648,49.8337084

18.1665435,49.8337257
18.1665535,49.8337231
18.1665446,49.8337087
18.1665920,49.8336966
18.1666018,49.8337124
18.1666156,49.8338430
18.1665435,49.8337257

18.1662648,49.8337084
18.1664442,49.8336632
18.1664628,49.8336581
18.1664079,49.8335654
18.1663889,49.8335705
18.1663184,49.8334554
18.1661390,49.8335006
18.1662648,49.8337084

18.1660109,49.8332899
18.1661390,49.8335006
18.1663184,49.8334554
18.1661898,49.8332445
18.1660109,49.8332899

18.1666314,49.8343077
18.1666511,49.8343412
18.1666402,49.8343444
18.1666591,49.8343741
18.1666695,49.8343719
18.1670014,49.8343810
18.1669327,49.8342629
18.1668153,49.8342607
18.1666314,49.8343077

18.1672954,49.8343241
18.1673021,49.8343351
18.1672923,49.8343375
18.1673654,49.8344575
18.1676902,49.8343751
18.1676171,49.8342551
18.1674593,49.8342951
18.1674570,49.8342914
18.1674381,49.8342962
18.1674407,49.8343004
18.1673518,49.8343230
18.1673448,49.8343115
18.1672954,49.8343241

18.1669327,49.8342629
18.1670014,49.8343810
18.1670012,49.8344190
18.1670195,49.8344131
18.1670581,49.8344773
18.1670430,49.8344817
18.1673654,49.8344575
18.1672923,49.8343375
18.1669327,49.8342629

18.1676171,49.8342551
18.1676902,49.8343751
18.1678365,49.8343375
18.1678383,49.8343409
18.1678675,49.8343340
18.1678649,49.8343300
18.1679791,49.8343017
18.1680063,49.8342947
18.1679106,49.8341807
18.1677933,49.8342113
18.1677906,49.8342071
18.1677604,49.8342147
18.1677629,49.8342183
18.1676171,49.8342551

18.1688036,49.8336218
18.1686264,49.8334231
18.1688033,49.8333809
18.1689284,49.8335885
18.1688036,49.8336218

18.1680642,49.8331060
18.1680609,49.8331007
18.1683388,49.8330293
18.1684102,49.8331460
18.1681329,49.8332167
18.1681295,49.8332112

18.1686908,49.8331666
18.1685119,49.8332105
18.1684746,49.8331496
18.1684703,49.8331508
18.1684102,49.8331460
18.1683388,49.8330293
18.1685707,49.8329703
18.1686908,49.8331666

18.1682239,49.8341385
18.1682792,49.8341248
18.1683520,49.8342443
18.1680063,49.8342947
18.1681951,49.8341479
18.1681909,49.8341410
18.1682209,49.8341335
18.1682239,49.8341385

18.1686292,49.8340366
18.1689227,49.8339574
18.1689799,49.8340451
18.1687017,49.8341558
18.1686292,49.8340366

18.1683520,49.8342443
18.1682792,49.8341248
18.1683353,49.8341106
18.1683318,49.8341048
18.1683625,49.8340970
18.1683656,49.8341020
18.1684251,49.8340870
18.1684223,49.8340824
18.1684532,49.8340746
18.1684562,49.8340796
18.1684914,49.8340707
18.1684855,49.8340610
18.1685488,49.8340450
18.1685551,49.8340553
18.1686292,49.8340366
18.1687017,49.8341558
18.1683520,49.8342443

18.1697269,49.8337592
18.1700495,49.8336763
18.1701211,49.8337930
18.1697971,49.8338755
18.1697775,49.8338423
18.1697269,49.8337592

18.1700495,49.8336763
18.1701921,49.8336399
18.1701896,49.8336359
18.1702283,49.8336260
18.1702310,49.8336304
18.1703741,49.8335939
18.1704455,49.8337102
18.1701211,49.8337930
18.1700495,49.8336763

18.1703741,49.8335939
18.1706967,49.8335116
18.1707468,49.8335951
18.1707683,49.8336274
18.1706234,49.8336659
18.1706262,49.8336703
18.1705891,49.8336797
18.1705863,49.8336752
18.1704455,49.8337102
18.1703741,49.8335939

18.1706580,49.8333879
18.1706392,49.8333926
18.1706272,49.8333728
18.1705113,49.8331813
18.1706905,49.8331372
18.1708085,49.8333286
18.1708180,49.8333440
18.1706580,49.8333879

18.1706967,49.8335116
18.1707282,49.8335038
18.1706580,49.8333879
18.1708180,49.8333440
18.1708347,49.8333401
18.1709584,49.8335416
18.1707468,49.8335951
18.1706967,49.8335116

18.1705113,49.8331813
18.1706905,49.8331372
18.1705653,49.8329284
18.1703868,49.8329705
18.1705113,49.8331813

18.1703868,49.8329705
18.1702630,49.8327654
18.1702850,49.8327600
18.1704385,49.8327234
18.1705653,49.8329284
18.1703868,49.8329705

18.1704385,49.8327234
18.1702850,49.8327600
18.1702338,49.8326837
18.1701779,49.8326980
18.1701064,49.8325825
18.1703390,49.8325228
18.1704577,49.8327190
18.1704385,49.8327234

18.1701064,49.8325825
18.1701779,49.8326980
18.1698999,49.8327678
18.1698259,49.8326524
18.1701064,49.8325825

18.1709160,49.8323783
18.1709863,49.8324941
18.1711337,49.8324569
18.1711436,49.8324733
18.1712049,49.8324572
18.1711954,49.8324413
18.1712644,49.8324238
18.1712612,49.8324183
18.1713213,49.8324034
18.1712563,49.8322975
18.1711970,49.8323124
18.1711939,49.8323074
18.1709160,49.8323783

18.1708171,49.8326304
18.1708718,49.8327206
18.1708646,49.8327224
18.1708795,49.8327470
18.1708867,49.8327452
18.1709423,49.8328368
18.1711214,49.8327907
18.1710677,49.8327017
18.1710793,49.8326987
18.1710611,49.8326691
18.1710497,49.8326720
18.1709948,49.8325810
18.1709786,49.8325856
18.1708171,49.8326304

18.1712478,49.8330000
18.1712460,49.8329970
18.1711919,49.8329076
18.1711991,49.8329058
18.1711841,49.8328812
18.1711771,49.8328829
18.1711214,49.8327907
18.1709423,49.8328368
18.1710685,49.8330447
18.1712478,49.8330000

18.1711778,49.8332273
18.1713582,49.8331830
18.1713186,49.8331174
18.1713264,49.8331154
18.1713109,49.8330904
18.1713034,49.8330922
18.1712478,49.8330000
18.1710685,49.8330447
18.1710708,49.8330487
18.1710457,49.8330551
18.1710878,49.8331234
18.1711124,49.8331172
18.1711778,49.8332273

18.1715097,49.8334039
18.1714594,49.8333211
18.1714337,49.8333259
18.1714225,49.8333028
18.1714150,49.8333046
18.1713839,49.8332486
18.1713574,49.8332140
18.1711936,49.8332541
18.1711784,49.8332570
18.1712999,49.8334572
18.1715097,49.8334039

18.1721082,49.8331564
18.1717849,49.8332385
18.1718551,49.8333550
18.1721781,49.8332729
18.1721082,49.8331564

18.1717849,49.8332385
18.1714594,49.8333211
18.1715097,49.8334039
18.1715310,49.8334375
18.1718551,49.8333550
18.1717849,49.8332385

18.1724302,49.8330746
18.1721082,49.8331564
18.1721781,49.8332729
18.1725025,49.8331904
18.1724820,49.8331564
18.1724302,49.8330746

18.1726911,49.8331031
18.1725692,49.8329032
18.1723900,49.8329484
18.1724621,49.8330666
18.1724302,49.8330746
18.1724820,49.8331564
18.1726911,49.8331031

18.1715638,49.8322192
18.1715033,49.8322344
18.1715677,49.8323406
18.1716284,49.8323261
18.1716306,49.8323304
18.1719080,49.8322604
18.1718395,49.8321435
18.1715607,49.8322140
18.1715638,49.8322192

18.1721838,49.8322827
18.1719940,49.8323268
18.1721224,49.8325374
18.1723094,49.8324966
18.1721838,49.8322827

18.1723094,49.8324966
18.1721224,49.8325374
18.1722500,49.8327468
18.1724297,49.8327018
18.1723094,49.8324966

18.1707633,49.8295797
18.1707075,49.8294882

18.1707075,49.8294882
18.1706825,49.8294452
18.1706493,49.8293880

18.1733248,49.8296061
18.1733900,49.8297177

18.1733900,49.8297177
18.1734108,49.8297541
18.1734523,49.8298267

18.1973603,49.8322596
18.1977458,49.8322173

18.1958459,49.8319743
18.1960889,49.8320044
18.1962705,49.8319928
18.1965060,49.8320057
18.1969082,49.8321110
18.1973603,49.8322596

18.1983479,49.8277442
18.1984933,49.8276781
18.1985079,49.8273314

18.1985079,49.8273314

18.1721807,49.8316471
18.1721979,49.8316427
18.1722313,49.8316977
18.1722561,49.8316914
18.1722609,49.8316993
18.1724217,49.8316586
18.1723845,49.8315974
18.1724243,49.8315873
18.1723923,49.8315348
18.1724140,49.8315293
18.1723814,49.8314757
18.1722553,49.8315076
18.1722495,49.8314980
18.1722192,49.8315057
18.1722250,49.8315152
18.1721171,49.8315426
18.1721807,49.8316471

18.1725548,49.8321865
18.1725885,49.8322415
18.1726112,49.8322356
18.1727058,49.8323898
18.1728802,49.8323409
18.1728240,49.8322489
18.1728316,49.8322467
18.1728176,49.8322262
18.1728112,49.8322279
18.1727531,49.8321327
18.1727127,49.8321437
18.1725548,49.8321865

18.1727058,49.8323898
18.1728802,49.8323409
18.1729384,49.8324369
18.1729472,49.8324342
18.1729598,49.8324552
18.1729511,49.8324578
18.1730031,49.8325435
18.1730083,49.8325521
18.1728309,49.8325983
18.1727058,49.8323898

18.1725240,49.8318282
18.1723650,49.8318703
